Date, A1_1, A1_2, A1_3, A1_4, A1_5, A2_1, A2_2, A2_3, A2_4, A2_5, A3_1, A3_2, A3_3, A3_4, A3_5, A4_1, A4_2, A4_3, A4_4, A4_5, A5_1, A5_2, A5_3, A5_4, A5_5, A6_1, A6_2, A6_3, A6_4, A6_5, A7_1, A7_2, A7_3, A7_4, A7_5, A8_1, A8_2, A8_3, A8_4, A8_5, A9_1, A9_2, A9_3, A9_4, A9_5, A10_1, A10_2, A10_3, A10_4, A10_5, A11_1, A11_2, A11_3, A11_4, A11_5, A12_1, A12_2, A12_3, A12_4, A12_5,A1'_1,A1'_2,A1'_3,A1'_4,A1'_5,A2'_1,A2'_2,A2'_3,A2'_4,A2'_5,A3'_1,A3'_2,A3'_3,A3'_4,A3'_5,A4'_1,A4'_2,A4'_3,A4'_4,A4'_5,A5'_1,A5'_2,A5'_3,A5'_4,A5'_5,A6'_1,A6'_2,A6'_3,A6'_4,A6'_5,A7'_1,A7'_2,A7'_3,A7'_4,A7'_5,A8'_1,A8'_2,A8'_3,A8'_4,A8'_5,A9'_1,A9'_2,A9'_3,A9'_4,A9'_5,A10'_1,A10'_2,A10'_3,A10'_4,A10'_5,A11'_1,A11'_2,A11'_3,A11'_4,A11'_5,A12'_1,A12'_2,A12'_3,A12'_4,A12'_5, A1-C_1, A1-C_2, A1-C_3, A1-C_4, A1-C_5, A2-C_1, A2-C_2, A2-C_3, A2-C_4, A2-C_5, A3-C_1, A3-C_2, A3-C_3, A3-C_4, A3-C_5, A4-C_1, A4-C_2, A4-C_3, A4-C_4, A4-C_5, A5-C_1, A5-C_2, A5-C_3, A5-C_4, A5-C_5, A6-C_1, A6-C_2, A6-C_3, A6-C_4, A6-C_5, A7-C_1, A7-C_2, A7-C_3, A7-C_4, A7-C_5, A10-C_1, A10-C_2, A10-C_3, A10-C_4, A10-C_5, A11-C_1, A11-C_2, A11-C_3, A11-C_4, A11-C_5, A12-C_1, A12-C_2, A12-C_3, A12-C_4, A12-C_5
2012-10-20,0.206626,0.251208,0.262402,,0.263697,0.166754,0.176853,0.178449,0.181625,0.203248,0.155603,0.195646,0.230952,,0.253208,0.2267,0.285906,0.268828,0.226344,0.159763,0.18752,0.207746,0.23863,0.207,0.187129,0.173243,0.23271,0.269782,0.19794,0.248187,0.136443,0.171629,0.214773,0.419834,0.318116,0.133833,0.116548,0.158934,0.220599,0.183204,,,,,,0.199083,0.14972,0.166346,0.2267,0.214773,0.156021,0.18752,0.216602,0.250204,0.163888,0.157271,0.140333,0.209607,0.200981,0.216967,0.206626,0.251208,0.262402,,0.263697,0.166754,0.176853,0.178449,0.181625,0.203248,0.155603,0.195646,0.230952,,0.253208,0.2267,0.285906,0.268828,0.226344,0.159763,0.18752,0.207746,0.23863,0.207,0.187129,0.173243,0.23271,0.269782,0.19794,0.248187,0.136443,0.171629,0.214773,0.419834,0.318116,0.133833,0.116548,0.158934,0.220599,0.183204,,,,,,0.199083,0.14972,0.166346,0.2267,0.214773,0.156021,0.18752,0.216602,0.250204,0.163888,0.157271,0.140333,0.209607,0.200981,0.216967,0.14934076328751822,0.18908070301348467,0.2731252867685181,,,0.10058996246102567,0.14425568517316278,0.15965119946382256,0.21664956319355605,0.2625986357460758,0.174570819414747,0.258169832584186,0.24430072608549103,,0.32526749653257897,,0.2996152443031973,0.34140411668243115,,,0.15905516156919677,0.2627655708882872,0.2484839351610284,,0.2324134811388913,,0.2916692876347195,0.2657038086170506,0.2758860652273957,0.24814649858232538,0.13719085481708743,0.18646026820771322,0.22567930630964972,,0.37880900797020944,0.1911585538936516,0.18385164351376707,0.2588533791419513,0.2759683759442087,,0.1020831343929684,0.1499735660395108,0.22539522563520004,,,0.17160167760642028,0.18182460112165788,0.23831831339978166,,
2012-10-21,0.205878,0.251208,0.262078,,0.26305,0.165528,0.176853,0.178051,0.181625,0.203248,0.154767,0.195646,0.2306,,0.253208,0.224915,0.2853,0.268191,0.226344,0.159349,0.186738,0.207746,0.238976,0.207,0.186738,0.172436,0.233061,0.269146,0.19794,0.248187,0.135574,0.172033,0.214773,0.399842,0.317843,0.133397,0.116097,0.158519,0.220599,0.182415,,,,,,0.197559,0.14972,0.166346,0.226344,0.214406,0.156021,0.18752,0.216602,0.249868,0.163888,0.157271,0.140333,0.209235,0.200602,0.216967,0.205878,0.251208,0.262078,,0.26305,0.165528,0.176853,0.178051,0.181625,0.203248,0.154767,0.195646,0.2306,,0.253208,0.224915,0.2853,0.268191,0.226344,0.159349,0.186738,0.207746,0.238976,0.207,0.186738,0.172436,0.233061,0.269146,0.19794,0.248187,0.135574,0.172033,0.214773,0.399842,0.317843,0.133397,0.116097,0.158519,0.220599,0.182415,,,,,,0.197559,0.14972,0.166346,0.226344,0.214406,0.156021,0.18752,0.216602,0.249868,0.163888,0.157271,0.140333,0.209235,0.200602,0.216967,0.14639722462084814,0.18908070301348467,0.2725259136447432,,,0.09810667287203559,0.14425568517316278,0.1589242482267047,0.21664956319355605,0.2625986357460758,0.1731056055036017,0.258169832584186,0.24364818638837282,,0.32526749653257897,,0.2971719322294345,0.33962482762051666,,,0.1576371474712839,0.2627655708882872,0.24883897660389354,,0.23142264044100044,,0.2922169405926185,0.2649526730775251,0.2758860652273957,0.24814649858232538,0.13541675947477927,0.18705662574901977,0.22567930630964972,,0.37880900797020944,0.18729888325087102,0.18385164351376707,0.2588533791419513,0.2754840708316226,,0.1020831343929684,0.1499735660395108,0.22539522563520004,,,0.17160167760642028,0.18182460112165788,0.2379958561227021,,
2012-10-22,0.204753,0.249533,0.261428,,0.26305,0.165118,0.176053,0.178449,0.181625,0.202871,0.154348,0.195646,0.230952,,0.253208,0.223841,0.284085,0.267552,0.225987,0.158934,0.184778,0.207373,0.238976,0.207,0.187129,0.172033,0.233061,0.269464,0.19794,0.248187,0.134704,0.17082,0.214773,0.37985,0.31757,0.132086,0.115646,0.158103,0.220237,0.182415,,,,,,0.195262,0.149297,0.165937,0.226344,0.214406,0.155185,0.18752,0.216237,0.249533,0.163477,0.156438,0.140333,0.209235,0.200602,0.216967,0.204753,0.249533,0.261428,,0.26305,0.165118,0.176053,0.178449,0.181625,0.202871,0.154348,0.195646,0.230952,,0.253208,0.223841,0.284085,0.267552,0.225987,0.158934,0.184778,0.207373,0.238976,0.207,0.187129,0.172033,0.233061,0.269464,0.19794,0.248187,0.134704,0.17082,0.214773,0.37985,0.31757,0.132086,0.115646,0.158103,0.220237,0.182415,,,,,,0.195262,0.149297,0.165937,0.226344,0.214406,0.155185,0.18752,0.216237,0.249533,0.163477,0.156438,0.140333,0.209235,0.200602,0.216967,0.14197011098447943,0.18493936733757377,0.2713234675630961,,,0.09727620898012204,0.14256578579081813,0.15965119946382256,0.21664956319355605,0.2608753559795127,0.17237124589981007,0.258169832584186,0.24430072608549103,,0.32526749653257897,,0.2922732124775832,0.3378399520937296,,,0.154083045640198,0.26218822202789,0.24883897660389354,,0.2324134811388913,,0.2922169405926185,0.26532824084728784,0.2758860652273957,0.24814649858232538,0.13364062259582865,0.18526607699257197,0.22567930630964972,,0.37880900797020944,0.18148151877156204,0.18316416154475995,0.25858977752132994,0.2754840708316226,,0.10028096927761859,0.1499735660395108,0.2250221898680699,,,0.17056158589902726,0.18182460112165788,0.2379958561227021,,
2012-10-23,0.202871,0.248524,0.260778,,0.262726,0.163477,0.175653,0.178051,0.181625,0.202871,0.153929,0.195262,0.230247,,0.252876,0.219513,0.282559,0.266913,0.22563,0.158934,0.183204,0.207,0.23863,0.206626,0.186738,0.171224,0.232359,0.269146,0.19794,0.248187,0.134269,0.170415,0.214406,0.339866,0.317297,0.130772,0.115195,0.158103,0.219875,0.182415,,,,,,0.193339,0.14845,0.165937,0.225987,0.214406,0.154767,0.186738,0.216237,0.249533,0.163477,0.156021,0.139902,0.209235,0.200223,0.216602,0.202871,0.248524,0.260778,,0.262726,0.163477,0.175653,0.178051,0.181625,0.202871,0.153929,0.195262,0.230247,,0.252876,0.219513,0.282559,0.266913,0.22563,0.158934,0.183204,0.207,0.23863,0.206626,0.186738,0.171224,0.232359,0.269146,0.19794,0.248187,0.134269,0.170415,0.214406,0.339866,0.317297,0.130772,0.115195,0.158103,0.219875,0.182415,,,,,,0.193339,0.14845,0.165937,0.225987,0.214406,0.154767,0.186738,0.216237,0.249533,0.163477,0.156021,0.139902,0.209235,0.200223,0.216602,0.13456404177234982,0.18244467617518922,0.2701210214814491,,,0.09395232789078059,0.14172083609964586,0.1589242482267047,0.21664956319355605,0.2608753559795127,0.17163688629601836,0.2578387513952814,0.24299379288529688,,0.3248298854737639,,0.2861205817439826,0.3360550765669425,,,0.15122888427176476,0.26161087316749265,0.2484839351610284,,0.23142264044100044,,0.2911216346768205,0.2649526730775251,0.2758860652273957,0.24814649858232538,0.1327525541563534,0.18466824331873744,0.22490682365115572,,0.37880900797020944,0.1766113438069512,0.18178757235386378,0.25858977752132994,0.2749984053114168,,0.09937988671994369,0.14810644531570616,0.2250221898680699,,,0.1700409157405844,0.18144175365462786,0.2379958561227021,,
2012-10-24,0.20136,0.246836,0.260126,,0.262402,0.163066,0.174449,0.177652,0.181229,0.202871,0.15351,0.195262,0.229894,,0.252543,0.217696,0.280103,0.265951,0.224915,0.158934,0.182415,0.206626,0.238285,0.206626,0.186738,0.17082,0.232008,0.268828,0.19794,0.248187,0.134269,0.17001,0.214039,0.319874,0.316749,0.130333,0.114743,0.157687,0.219513,0.18202,,,,,,0.192181,0.148026,0.165528,0.225987,0.214406,0.154767,0.186347,0.215871,0.249533,0.163477,0.157271,0.139471,0.208864,0.200223,0.216237,0.20136,0.246836,0.260126,,0.262402,0.163066,0.174449,0.177652,0.181229,0.202871,0.15351,0.195262,0.229894,,0.252543,0.217696,0.280103,0.265951,0.224915,0.158934,0.182415,0.206626,0.238285,0.206626,0.186738,0.17082,0.232008,0.268828,0.19794,0.248187,0.134269,0.17001,0.214039,0.319874,0.316749,0.130333,0.114743,0.157687,0.219513,0.18202,,,,,,0.192181,0.148026,0.165528,0.225987,0.214406,0.154767,0.186347,0.215871,0.249533,0.163477,0.157271,0.139471,0.208864,0.200223,0.216237,0.12861793625719165,0.17827119878955477,0.2689148755657046,,,0.09311983847717945,0.13917753752921724,0.1581954704789409,0.21526822094052928,0.2608753559795127,0.17090252669222666,0.2578387513952814,0.24233939938222088,,0.32439095630935005,,0.2762183136694588,0.33336798696323483,,,0.14979817695302663,0.2610319764549227,0.24812991984950103,,0.23142264044100044,,0.2905739817189214,0.2645771053077624,0.2758860652273957,0.24814649858232538,0.1327525541563534,0.1840704096449028,0.22413434099266166,,0.37880900797020944,0.17367860194058643,0.18109846513197478,0.2583261759007086,0.2749984053114168,,0.09937988671994369,0.14717288495380387,0.2246481320851394,,,0.17160167760642028,0.1810589061875979,0.23767426566625985,,
2012-10-25,0.200602,0.245481,0.259145,,0.261753,0.162242,0.173645,0.177253,0.181229,0.202871,0.15309,0.194878,0.229894,,0.252543,0.215871,0.27794,0.264987,0.224199,0.158519,0.181625,0.205878,0.237939,0.206626,0.186738,0.170415,0.232008,0.268509,0.197559,0.24785,0.133833,0.17001,0.213671,0.279889,0.316475,0.129894,0.114291,0.157271,0.219513,0.18202,,,,,,0.190633,0.147177,0.165118,0.22563,0.214406,0.153929,0.185955,0.215505,0.249197,0.163477,0.155603,0.139471,0.208491,0.200223,0.216237,0.200602,0.245481,0.259145,,0.261753,0.162242,0.173645,0.177253,0.181229,0.202871,0.15309,0.194878,0.229894,,0.252543,0.215871,0.27794,0.264987,0.224199,0.158519,0.181625,0.205878,0.237939,0.206626,0.186738,0.170415,0.232008,0.268509,0.197559,0.24785,0.133833,0.17001,0.213671,0.279889,0.316475,0.129894,0.114291,0.157271,0.219513,0.18202,,,,,,0.190633,0.147177,0.165118,0.22563,0.214406,0.153929,0.185955,0.215505,0.249197,0.163477,0.155603,0.139471,0.208491,0.200223,0.216237,0.12563504546930937,0.17492104366068362,0.2671001069409419,,,0.09145080860660212,0.13747918864996095,0.15746669273117703,0.21526822094052928,0.2608753559795127,0.1701664144402159,0.25750767020637677,0.24233939938222088,,0.32439095630935005,,0.26749738295073133,0.3306753108946546,,,0.14836565631702772,0.2598741830297828,0.24777487840663592,,0.23142264044100044,,0.2905739817189214,0.26420035650727713,0.27489743868901023,0.24758659180898177,0.13186244418023563,0.1840704096449028,0.22335975347678755,,0.37880900797020944,0.169758149082959,0.17971862543531503,0.2580619297773473,0.27451273979121105,,0.09757341020479648,0.14623693696949258,0.2242740743022089,,,0.16951899697264888,0.1810589061875979,0.237350941568543,,
2012-10-26,0.200223,0.244461,0.258163,,0.261428,0.162654,0.173243,0.176853,0.181229,0.202494,0.15351,0.194109,0.22954,,0.25221,0.215505,0.276386,0.26402,0.223841,0.158519,0.181229,0.205503,0.237592,0.206252,0.186347,0.170415,0.232008,0.268191,0.197559,0.24785,0.133833,0.169604,0.213303,0.259897,0.315925,0.129894,0.113839,0.156855,0.218787,0.18202,,,,,,0.189857,0.146752,0.164709,0.22563,0.214039,0.153929,0.185955,0.215139,0.249197,0.163477,0.155603,0.13904,0.208491,0.200223,0.216237,0.200223,0.244461,0.258163,,0.261428,0.162654,0.173243,0.176853,0.181229,0.202494,0.15351,0.194109,0.22954,,0.25221,0.215505,0.276386,0.26402,0.223841,0.158519,0.181229,0.205503,0.237592,0.206252,0.186347,0.170415,0.232008,0.268191,0.197559,0.24785,0.133833,0.169604,0.213303,0.259897,0.315925,0.129894,0.113839,0.156855,0.218787,0.18202,,,,,,0.189857,0.146752,0.164709,0.22563,0.214039,0.153929,0.185955,0.215139,0.249197,0.163477,0.155603,0.13904,0.208491,0.200223,0.216237,0.1241436000753684,0.1723991556669946,0.2652834883991303,,,0.09228532354189081,0.13663001421033283,0.1567360884727672,0.21526822094052928,0.2591520762129498,0.17090252669222666,0.2568446456379714,0.2416831520731872,,0.3239520271449361,,0.2612318599100921,0.3279742551287655,,,0.1476475826817675,0.2592937384650402,0.24741881083243303,,0.23043179974310965,,0.2905739817189214,0.2638247887375144,0.27489743868901023,0.24758659180898177,0.13186244418023563,0.1834710998385402,0.22258516596091338,,0.37880900797020944,0.16779285746957467,0.17902789296054422,0.257798328156726,0.27451273979121105,,0.09757341020479648,0.14623693696949258,0.22390001651927835,,,0.16951899697264888,0.18067605872056788,0.237350941568543,,
2012-10-27,0.199463,0.243097,0.257506,,0.261103,0.162242,0.17284,0.176454,0.180833,0.202494,0.15309,0.193339,0.229186,,0.25221,0.213671,0.274825,0.26305,0.223123,0.158103,0.180833,0.205503,0.237246,0.205878,0.186347,0.17001,0.231656,0.268191,0.197559,0.247512,0.133397,0.169604,0.213303,0.259897,0.31565,0.129014,0.113386,0.156438,0.218787,0.181625,,,,,,0.18869,0.146752,0.164298,0.225273,0.214039,0.153929,0.185563,0.215139,0.249197,0.163477,0.155185,0.13904,0.208119,0.199843,0.215871,0.199463,0.243097,0.257506,,0.261103,0.162242,0.17284,0.176454,0.180833,0.202494,0.15309,0.193339,0.229186,,0.25221,0.213671,0.274825,0.26305,0.223123,0.158103,0.180833,0.205503,0.237246,0.205878,0.186347,0.17001,0.231656,0.268191,0.197559,0.247512,0.133397,0.169604,0.213303,0.259897,0.31565,0.129014,0.113386,0.156438,0.218787,0.181625,,,,,,0.18869,0.146752,0.164298,0.225273,0.214039,0.153929,0.185563,0.215139,0.249197,0.163477,0.155185,0.13904,0.208119,0.199843,0.215871,0.12115283886324368,0.1690267485852378,0.2640680928981425,,,0.09145080860660212,0.13577872739647673,0.15600731072500335,0.2138868786875025,0.2591520762129498,0.1701664144402159,0.25618075887896996,0.2410269047641535,,0.3239520271449361,,0.25493811379269304,0.3252648196655677,,,0.14692950904650728,0.2592937384650402,0.2470637693895679,,0.23043179974310965,,0.2900247684961851,0.2638247887375144,0.27489743868901023,0.24702502359120684,0.1309723342041178,0.1834710998385402,0.22258516596091338,,0.37880900797020944,0.16483732227264236,0.17902789296054422,0.25753343753062485,0.2740270742710053,,0.09757341020479648,0.1453009889851813,0.22390001651927835,,,0.16899707820471332,0.18067605872056788,0.23702848429146348,,
2012-10-28,0.199083,0.241728,0.256189,,0.260452,0.163477,0.172436,0.176454,0.180833,0.202871,0.15309,0.192953,0.227768,,0.251876,0.214039,0.273257,0.262078,0.222403,0.158103,0.205878,0.205128,0.239321,0.205878,0.185955,0.191795,0.236204,0.268828,0.197177,0.247174,0.134269,0.169604,0.213303,0.279889,0.31565,0.129894,0.113839,0.156438,0.218424,0.181229,,,,,,0.195646,0.146326,0.164298,0.225273,0.213671,0.153929,0.185563,0.215139,0.249197,0.163477,0.164298,0.139471,0.208491,0.200223,0.215871,0.199083,0.241728,0.256189,,0.260452,0.163477,0.172436,0.176454,0.180833,0.202871,0.15309,0.192953,0.227768,,0.251876,0.214039,0.273257,0.262078,0.222403,0.158103,0.205878,0.205128,0.239321,0.205878,0.185955,0.191795,0.236204,0.268828,0.197177,0.247174,0.134269,0.169604,0.213303,0.279889,0.31565,0.129894,0.113839,0.156438,0.218424,0.181229,,,,,,0.195646,0.146326,0.164298,0.225273,0.213671,0.153929,0.185563,0.215139,0.249197,0.163477,0.164298,0.139471,0.208491,0.200223,0.215871,0.11965745825718144,0.16564197930743352,0.26163175214502055,,,0.09395232789078059,0.1349253282083927,0.15600731072500335,0.2138868786875025,0.2608753559795127,0.1701664144402159,0.2558479533088731,0.23839820791610333,,0.32351177987492336,,0.24861614459853476,0.3225497977374971,,,0.19234403984219414,0.2587132939002976,0.2491929919154209,,0.22943842492578684,,0.2971208529763127,0.2645771053077624,0.273906217330314,0.24646345537343192,0.1327525541563534,0.1834710998385402,0.22258516596091338,,0.37880900797020944,0.182454034209113,0.17833553523289164,0.25753343753062485,0.2740270742710053,,0.09757341020479648,0.1453009889851813,0.22390001651927835,,,0.18037565651140341,0.1810589061875979,0.237350941568543,,
2012-10-29,0.200602,0.241728,0.255529,,0.259799,0.276386,0.172436,0.176454,0.180833,0.202494,0.16183,0.192567,0.228832,,0.251876,0.21806,0.272942,0.261103,0.222043,0.157687,0.290117,0.206252,0.239666,0.206252,0.185563,0.198322,0.235159,0.269782,0.197177,0.246836,0.135574,0.17001,0.213671,0.239905,0.31565,0.162242,0.115646,0.156021,0.21806,0.180833,,,,,,0.24378,0.146752,0.164298,0.224558,0.213671,0.155185,0.185563,0.214773,0.24886,0.163477,0.176454,0.139902,0.208119,0.20136,0.215871,0.200602,0.241728,0.255529,,0.259799,0.276386,0.172436,0.176454,0.180833,0.202494,0.16183,0.192567,0.228832,,0.251876,0.21806,0.272942,0.261103,0.222043,0.157687,0.290117,0.206252,0.239666,0.206252,0.185563,0.198322,0.235159,0.269782,0.197177,0.246836,0.135574,0.17001,0.213671,0.239905,0.31565,0.162242,0.115646,0.156021,0.21806,0.180833,,,,,,0.24378,0.146752,0.164298,0.224558,0.213671,0.155185,0.185563,0.214773,0.24886,0.163477,0.176454,0.139902,0.208119,0.20136,0.215871,0.12563504546930937,0.16564197930743352,0.26041080689288654,,,0.3226519561153166,0.1349253282083927,0.15600731072500335,0.2138868786875025,0.2591520762129498,0.1854845598749162,0.25551514773877626,0.24037065745511987,,0.32351177987492336,,0.24734610614435104,0.3198263961121178,,,0.34509607257119645,0.26045307974235277,0.24954700722694825,,0.22844505010846408,,0.2954903762213142,0.2657038086170506,0.273906217330314,0.245901887155657,0.13541675947477927,0.1840704096449028,0.22335975347678755,,0.37880900797020944,0.3043578312692165,0.17902789296054422,0.25753343753062485,0.2730543828229742,,0.10028096927761859,0.1453009889851813,0.22352595873634784,,,0.19555375350428442,0.18144175365462786,0.23702848429146348,,
2012-10-30,0.205878,0.242071,0.255529,,0.259472,0.271997,0.17284,0.176454,0.181229,0.202116,0.205503,0.192953,0.228832,,0.251542,0.224199,0.272628,0.260778,0.221322,0.157687,0.27545,0.208119,0.238285,0.206252,0.185563,0.210349,0.256519,0.268509,0.197177,0.246836,0.136443,0.171224,0.214039,0.199921,0.315375,0.168791,0.115195,0.155603,0.217332,0.180833,,,,,,0.249533,0.146752,0.163888,0.224915,0.213303,0.217696,0.185955,0.214773,0.248524,0.163066,0.181625,0.140764,0.207746,0.201738,0.215871,0.205878,0.242071,0.255529,,0.259472,0.271997,0.17284,0.176454,0.181229,0.202116,0.205503,0.192953,0.228832,,0.251542,0.224199,0.272628,0.260778,0.221322,0.157687,0.27545,0.208119,0.238285,0.206252,0.185563,0.210349,0.256519,0.268509,0.197177,0.246836,0.136443,0.171224,0.214039,0.199921,0.315375,0.168791,0.115195,0.155603,0.217332,0.180833,,,,,,0.249533,0.146752,0.163888,0.224915,0.213303,0.217696,0.185955,0.214773,0.248524,0.163066,0.181625,0.140764,0.207746,0.201738,0.215871,0.14639722462084814,0.1664900259562918,0.26041080689288654,,,0.31376194142846703,0.13577872739647673,0.15600731072500335,0.21526822094052928,0.2574242254125231,0.2620279655465028,0.2558479533088731,0.24037065745511987,,0.3230715326049106,,0.2460800995582758,0.3189185955703248,,,0.31850014830765716,0.26334291974868457,0.24812991984950103,,0.22844505010846408,,0.32881763314645174,0.26420035650727713,0.273906217330314,0.245901887155657,0.13719085481708743,0.18586243453387857,0.22413434099266166,,0.37880900797020944,0.3189278346864844,0.17902789296054422,0.2572691914072636,0.27354004834317996,,0.23503592564798997,0.14623693696949258,0.22352595873634784,,,0.2020103131908744,0.18220744858868787,0.2367051601937466,,
2012-10-31,0.207746,0.243097,0.255198,,0.259145,0.264665,0.173243,0.176454,0.181229,0.202116,0.207,0.193339,0.227768,,0.251542,0.230952,0.272942,0.260452,0.220599,0.157271,0.268509,0.208491,0.237939,0.206252,0.185563,0.208864,0.251208,0.269146,0.197177,0.246836,0.136877,0.171224,0.214406,0.219913,0.314824,0.17001,0.115646,0.155603,0.217332,0.180436,,,,,,0.244121,0.147177,0.163888,0.224558,0.213303,0.215505,0.186347,0.215139,0.248524,0.163066,0.183992,0.141194,0.207746,0.20136,0.215871,0.207746,0.243097,0.255198,,0.259145,0.264665,0.173243,0.176454,0.181229,0.202116,0.207,0.193339,0.227768,,0.251542,0.230952,0.272942,0.260452,0.220599,0.157271,0.268509,0.208491,0.237939,0.206252,0.185563,0.208864,0.251208,0.269146,0.197177,0.246836,0.136877,0.171224,0.214406,0.219913,0.314824,0.17001,0.115646,0.155603,0.217332,0.180436,,,,,,0.244121,0.147177,0.163888,0.224558,0.213303,0.215505,0.186347,0.215139,0.248524,0.163066,0.183992,0.141194,0.207746,0.20136,0.215871,0.15374820086328067,0.1690267485852378,0.2597984843497708,,,0.2989108164150288,0.13663001421033283,0.15600731072500335,0.21526822094052928,0.2574242254125231,0.2646516799304555,0.25618075887896996,0.23839820791610333,,0.3230715326049106,,0.24734610614435104,0.3180080017960954,,,0.30591391320073524,0.26391872075690925,0.24777487840663592,,0.22844505010846408,,0.3205310665954496,0.2649526730775251,0.273906217330314,0.245901887155657,0.13807688171992027,0.18586243453387857,0.22490682365115572,,0.37880900797020944,0.3052214452385001,0.17971862543531503,0.2572691914072636,0.2730543828229742,,0.23031278716984238,0.14717288495380387,0.22390001651927835,,,0.20496577186002127,0.18258940777853216,0.2367051601937466,,
2012-11-01,0.209235,0.24378,0.255529,,0.258818,0.261753,0.174047,0.176853,0.180833,0.201738,0.207373,0.193724,0.227768,0.599763,0.251542,0.237939,0.273571,0.260452,0.220599,0.157271,0.266592,0.208864,0.237592,0.206252,0.185563,0.208119,0.24886,0.269464,0.196794,0.246836,0.137743,0.172033,0.214406,0.199921,0.314271,0.171629,0.116097,0.155603,0.217332,0.180436,,,,,,0.241385,0.147602,0.164298,0.224558,0.212935,0.214773,0.186738,0.215139,0.248524,0.163066,0.185955,0.141623,0.207746,0.200981,0.215871,0.209235,0.24378,0.255529,,0.258818,0.261753,0.174047,0.176853,0.180833,0.201738,0.207373,0.193724,0.227768,0.599763,0.251542,0.237939,0.273571,0.260452,0.220599,0.157271,0.266592,0.208864,0.237592,0.206252,0.185563,0.208119,0.24886,0.269464,0.196794,0.246836,0.137743,0.172033,0.214406,0.199921,0.314271,0.171629,0.116097,0.155603,0.217332,0.180436,,,,,,0.241385,0.147602,0.164298,0.224558,0.212935,0.214773,0.186738,0.215139,0.248524,0.163066,0.185955,0.141623,0.207746,0.200981,0.215871,0.15960773171177223,0.17071542456532562,0.26041080689288654,,,0.2930124972607555,0.13832836308958912,0.1567360884727672,0.2138868786875025,0.2556963746120966,0.26530541771616983,0.25651270225847067,0.23839820791610333,,0.3230715326049106,,0.24988215118460977,0.3180080017960954,,,0.30243778401186194,0.26449606961730654,0.24741881083243303,,0.22844505010846408,,0.31686756475742417,0.26532824084728784,0.27291240115130705,0.245901887155657,0.139844852452301,0.18705662574901977,0.22490682365115572,,0.37880900797020944,0.2982922727459491,0.18040935791008583,0.25753343753062485,0.2730543828229742,,0.2287348148439619,0.14810644531570616,0.22390001651927835,,,0.20741679229413,0.18297047869119082,0.2367051601937466,,
2012-11-02,0.209607,0.24378,0.255529,,0.258818,0.257834,0.174047,0.176853,0.180833,0.202116,0.207,0.193724,0.228123,,0.251542,0.239666,0.273571,0.260778,0.220599,0.157271,0.26402,0.209607,0.237939,0.206252,0.185563,0.207373,0.246836,0.269782,0.197177,0.246498,0.137743,0.172033,0.214406,0.159937,0.313718,0.171629,0.116548,0.156021,0.217332,0.180436,,,,,,0.238976,0.148026,0.164298,0.224558,0.212935,0.213671,0.187129,0.215505,0.248524,0.163066,0.192181,0.142053,0.208119,0.200981,0.215871,0.209607,0.24378,0.255529,,0.258818,0.257834,0.174047,0.176853,0.180833,0.202116,0.207,0.193724,0.228123,,0.251542,0.239666,0.273571,0.260778,0.220599,0.157271,0.26402,0.209607,0.237939,0.206252,0.185563,0.207373,0.246836,0.269782,0.197177,0.246498,0.137743,0.172033,0.214406,0.159937,0.313718,0.171629,0.116548,0.156021,0.217332,0.180436,,,,,,0.238976,0.148026,0.164298,0.224558,0.212935,0.213671,0.187129,0.215505,0.248524,0.163066,0.192181,0.142053,0.208119,0.200981,0.215871,0.16107163062086483,0.17071542456532562,0.26041080689288654,,,0.2850744777670752,0.13832836308958912,0.1567360884727672,0.2138868786875025,0.2574242254125231,0.2646516799304555,0.25651270225847067,0.23905630903109476,,0.3230715326049106,,0.24988215118460977,0.3189185955703248,,,0.29777393201719204,0.2656461237815832,0.24777487840663592,,0.22844505010846408,,0.3137095887266902,0.2657038086170506,0.273906217330314,0.24534031893788202,0.139844852452301,0.18705662574901977,0.22490682365115572,,0.37880900797020944,0.29219125793068784,0.18109846513197478,0.25753343753062485,0.2730543828229742,,0.22635923355554632,0.14904000567760844,0.2242740743022089,,,0.21519063499548546,0.1833524378810351,0.23702848429146348,,
