,Score,Std,batch_size,beta_1,beta_2,decay,dropout_rate,epochs,epsilon,filters,init,kernel_size,layers,lr,max_meanPool_1,max_meanPool_2,max_meanPool_3,max_meanPool_4,max_meanPool_5,max_meanPool_6,momentum,nesterov,optimizer,pool_size,rho,schedule_decay,stride
0,186.26335229799886,263.29572596159335,2,0.9887026380852617,0.9613222319604326,0.084,0.0,40,1e-07,64,lecun_normal,1,4,0.01,2,1,2,2,2,2,0.9,False,Nadam,2,0.8026518983228177,0.009000000000000001,3
1,15.69330573231934,22.124159708676512,4,0.9370242316115599,0.9194842264683287,0.018000000000000002,0.0,40,1e-09,64,glorot_normal,4,3,0.01,2,1,2,2,2,2,0.9,False,Nadam,4,0.8828914170137153,0.0085,1
2,4.0962172877795,5.692160758996009,16,0.9864598247603772,0.9330998344010063,0.085,0.0,40,1e-07,128,glorot_normal,4,3,0.01,1,1,2,1,1,1,0.9,False,RMSprop,2,0.8065044419463587,0.005,2
3,3.19626788509846,4.4537152267261355,2,0.9297389863140624,0.9178590811033632,0.007,0.0,40,1e-07,512,lecun_uniform,1,2,0.01,1,1,2,1,2,2,0.9,False,Adamax,2,0.8565823147750599,0.0035,3
4,0.1630891897266912,0.16109480164808582,8,0.9535612897614973,0.9638071415756387,0.06,0.0,40,1e-07,512,lecun_normal,2,1,0.01,1,1,2,1,1,1,0.9,False,Adam,4,0.8617574183821041,0.0085,3
5,0.15964235657183626,0.15890676612941593,64,0.9864598247603772,0.913841136361816,0.045,0.0,40,1e-06,32,lecun_uniform,3,2,0.01,1,1,2,1,1,2,0.9,False,RMSprop,1,0.8090264556020804,0.009000000000000001,1
6,0.10300695956476942,0.07287560708195877,16,0.9242318267491405,0.9839474488679317,0.093,0.0,40,1e-08,128,lecun_normal,4,3,0.001,1,1,2,1,2,2,0.9,False,Nadam,1,0.9491928653188191,0.004,2
7,0.09556497817126386,0.07143487078013913,32,0.925831405765968,0.9613222319604326,0.094,0.0,40,0.0001,512,lecun_normal,3,1,0.01,2,1,2,1,2,1,0.9,False,Adamax,2,0.8677302280372271,0.0045000000000000005,3
8,0.09031533598469138,0.011048562409215035,8,0.9130588049258307,0.914583093741631,0.076,0.0,40,1e-08,64,glorot_uniform,1,3,1e-05,2,1,1,1,1,1,0.9,False,Adam,4,0.9491928653188191,0.005,4
9,0.0890640914450438,0.05066538373778532,2,0.9535612897614973,0.926673437831057,0.082,0.0,40,1e-07,64,glorot_normal,4,3,0.001,2,2,1,1,2,2,0.9,False,RMSprop,2,0.8677302280372271,0.0025,2
10,0.0769060682370411,0.03036816184416619,2,0.9990110060026917,0.9161117442849075,0.003,0.0,40,1e-06,256,lecun_uniform,1,4,0.0001,2,1,2,2,2,2,0.9,False,RMSprop,3,0.8180461321709992,0.009000000000000001,2
11,0.07482579492789138,0.04653548729860231,4,0.9130588049258307,0.9498343369399377,0.012,0.0,40,1e-09,64,lecun_normal,3,3,0.0001,2,2,1,2,2,1,0.9,False,RMSprop,4,0.8026518983228177,0.0055000000000000005,3
12,0.0715058802317062,0.008047373022011904,2,0.9173589163346649,0.926673437831057,0.006,0.0,40,1e-07,32,glorot_uniform,1,2,1e-05,1,2,2,1,1,2,0.9,False,Adamax,2,0.8236777939369208,0.0065,4
13,0.06755189300073097,0.0237615488361393,2,0.9887026380852617,0.913841136361816,0.094,0.0,40,0.0001,256,lecun_uniform,1,2,1e-05,2,1,2,2,1,1,0.9,False,Adam,4,0.8026518983228177,0.0085,1
14,0.0666326962706347,0.007033628671144368,32,0.9887026380852617,0.9194842264683287,0.048,0.0,40,1e-08,256,lecun_uniform,3,3,1e-05,1,2,1,2,2,2,0.9,False,Adamax,1,0.9047618997667444,0.0035,3
15,0.06577271316441818,0.029010947320425945,32,0.9887026380852617,0.9978426940671831,0.094,0.0,40,1e-06,512,glorot_normal,1,4,0.001,2,2,1,1,1,2,0.9,False,Nadam,2,0.8565823147750599,0.0065,3
16,0.06079865629412318,0.017931618215367304,2,0.925831405765968,0.9311691807600255,0.07100000000000001,0.0,40,1e-05,256,lecun_normal,2,1,0.0001,2,2,1,1,2,1,0.9,False,Nadam,2,0.8090264556020804,0.004,3
17,0.060218171370870426,0.02190909080881947,64,0.9370242316115599,0.913841136361816,0.034,0.0,40,1e-08,32,lecun_uniform,3,5,0.001,1,1,2,1,2,2,0.9,False,Adam,4,0.8677302280372271,0.0035,4
18,0.058971683514307545,0.022522759401763015,32,0.9535612897614973,0.9978426940671831,0.078,0.0,40,1e-09,64,lecun_normal,2,5,0.01,2,2,1,1,1,1,0.9,False,Adam,2,0.903008898838327,0.009000000000000001,3
19,0.05844325149468247,0.021926169764593814,64,0.9535612897614973,0.9498343369399377,0.035,0.0,40,1e-09,512,glorot_normal,4,2,0.0001,2,1,2,1,1,1,0.9,False,RMSprop,2,0.9402229048493688,0.0055000000000000005,2
20,0.054591922543329924,0.0113616268973143,2,0.9130588049258307,0.9553223109823616,0.052000000000000005,0.0,40,1e-08,64,glorot_normal,2,4,0.001,2,1,2,1,1,1,0.9,False,Nadam,1,0.8617574183821041,0.009000000000000001,1
21,0.05364855493308159,0.01030503750208002,16,0.9173589163346649,0.9178590811033632,0.053,0.0,40,1e-09,256,glorot_normal,4,5,1e-05,2,1,2,1,1,1,0.9,False,Adamax,4,0.8937256202621205,0.008,4
22,0.05207920591090546,0.014516014456407135,2,0.9990110060026917,0.9356273977421024,0.044,0.0,40,0.0001,64,glorot_normal,4,5,0.0001,2,2,1,1,2,2,0.9,False,RMSprop,4,0.9491928653188191,0.0055000000000000005,4
