,Score,Std,batch_size,beta_1,beta_2,decay,dropout_rate,epochs,epsilon,filters1,filters2,filters3,filters4,filters5,filters6,filters_dense,init,kernel_size1,kernel_size2,kernel_size3,kernel_size4,kernel_size5,kernel_size6,layers,lr,max_meanPool_1,max_meanPool_2,max_meanPool_3,max_meanPool_4,max_meanPool_5,max_meanPool_6,momentum,nesterov,optimizer,pool_size1,pool_size2,pool_size3,pool_size4,pool_size5,pool_size6,rho,schedule_decay,stride1,stride2,stride3,stride4,stride5,stride6
10,0.6744228504496127,0.8627551963975153,4,0.9130588049258307,0.9498343369399377,0.012,0.0,40,1e-09,64,32,128,32,32,32,64,lecun_normal,3,2,4,1,1,1,3,0.0005,2,2,2,2,2,2,0.9,False,RMSprop,4,2,2,1,1,1,0.8026518983228177,0.0055,3,4,3,1,1,1
11,0.5999241604000163,0.7921208331954076,4,0.9130588049258307,0.9498343369399377,0.012,0.0,40,1e-09,64,512,64,32,32,32,64,lecun_normal,3,1,3,1,1,1,3,0.001,2,2,1,2,2,2,0.9,False,RMSprop,4,4,1,1,1,1,0.8026518983228177,0.0055,3,4,2,1,1,1
12,0.5853556191741704,0.7653000409641394,6,0.9130588049258307,0.9498343369399377,0.012,0.0,40,1e-09,64,64,128,32,32,32,512,lecun_normal,3,4,2,1,1,1,3,0.001,2,1,1,2,2,2,0.9,False,RMSprop,4,4,2,1,1,1,0.8026518983228177,0.0055,3,1,1,1,1,1
13,0.45415945899373733,0.5887843638872394,2,0.9130588049258307,0.9498343369399377,0.012,0.0,40,1e-09,64,64,64,32,32,32,128,lecun_normal,3,3,1,1,1,1,3,0.0005,2,2,2,2,2,2,0.9,False,RMSprop,4,3,2,1,1,1,0.8026518983228177,0.0055,3,1,3,1,1,1
14,0.3697584022945313,0.456284283436409,4,0.9130588049258307,0.9498343369399377,0.012,0.0,40,1e-09,64,32,512,32,32,32,32,lecun_normal,3,4,2,1,1,1,3,0.001,2,2,1,2,2,2,0.9,False,RMSprop,4,2,2,1,1,1,0.8026518983228177,0.0055,3,3,3,1,1,1
15,0.3296597176331646,0.414114734996149,2,0.9130588049258307,0.9498343369399377,0.012,0.0,40,1e-09,64,128,256,32,32,32,32,lecun_normal,3,2,4,1,1,1,3,0.0005,2,2,1,2,2,2,0.9,False,RMSprop,4,1,3,1,1,1,0.8026518983228177,0.0055,3,4,3,1,1,1
16,0.26145723985071767,0.30510579475840255,2,0.9130588049258307,0.9498343369399377,0.012,0.0,40,1e-09,64,256,256,32,32,32,64,lecun_normal,3,3,1,1,1,1,3,0.001,2,1,2,2,2,2,0.9,False,RMSprop,4,1,4,1,1,1,0.8026518983228177,0.0055,3,1,2,1,1,1
17,0.24177551475361178,0.2850548506129806,4,0.9130588049258307,0.9498343369399377,0.012,0.0,40,1e-09,64,64,256,32,32,32,128,lecun_normal,3,4,1,1,1,1,3,0.0001,2,1,1,2,2,2,0.9,False,RMSprop,4,4,4,1,1,1,0.8026518983228177,0.0055,3,4,2,1,1,1
18,0.19800810117396897,0.2223517796594181,5,0.9130588049258307,0.9498343369399377,0.012,0.0,40,1e-09,64,32,64,32,32,32,512,lecun_normal,3,2,4,1,1,1,3,0.0005,2,2,2,2,2,2,0.9,False,RMSprop,4,1,4,1,1,1,0.8026518983228177,0.0055,3,4,4,1,1,1
19,0.18923143385787572,0.2127511279480835,4,0.9130588049258307,0.9498343369399377,0.012,0.0,40,1e-09,64,64,256,32,32,32,64,lecun_normal,3,1,1,1,1,1,3,0.0001,2,2,2,2,2,2,0.9,False,RMSprop,4,3,1,1,1,1,0.8026518983228177,0.0055,3,1,4,1,1,1
20,0.17541827463070087,0.17814514455312258,2,0.9130588049258307,0.9498343369399377,0.012,0.0,40,1e-09,64,128,128,32,32,32,256,lecun_normal,3,2,1,1,1,1,3,0.001,2,2,1,2,2,2,0.9,False,RMSprop,4,3,4,1,1,1,0.8026518983228177,0.0055,3,2,2,1,1,1
21,0.1739166461264257,0.18068664110958113,3,0.9130588049258307,0.9498343369399377,0.012,0.0,40,1e-09,64,64,32,32,32,32,32,lecun_normal,3,4,4,1,1,1,3,0.0005,2,2,2,2,2,2,0.9,False,RMSprop,4,3,2,1,1,1,0.8026518983228177,0.0055,3,4,3,1,1,1
22,0.1529755478129139,0.15291500369095262,2,0.9130588049258307,0.9498343369399377,0.012,0.0,40,1e-09,64,64,512,32,32,32,64,lecun_normal,3,3,4,1,1,1,3,0.0005,2,1,1,2,2,2,0.9,False,RMSprop,4,4,3,1,1,1,0.8026518983228177,0.0055,3,4,4,1,1,1
23,0.13081549193191855,0.1337702499895914,6,0.9130588049258307,0.9498343369399377,0.012,0.0,40,1e-09,64,256,512,32,32,32,32,lecun_normal,3,3,4,1,1,1,3,0.001,2,2,1,2,2,2,0.9,False,RMSprop,4,2,4,1,1,1,0.8026518983228177,0.0055,3,1,3,1,1,1
24,0.10889290858090299,0.10004496461686524,6,0.9130588049258307,0.9498343369399377,0.012,0.0,40,1e-09,64,32,64,32,32,32,512,lecun_normal,3,1,4,1,1,1,3,0.00015,2,1,1,2,2,2,0.9,False,RMSprop,4,1,1,1,1,1,0.8026518983228177,0.0055,3,3,3,1,1,1
25,0.10818713028598873,0.09823225834476808,5,0.9130588049258307,0.9498343369399377,0.012,0.0,40,1e-09,64,64,256,32,32,32,64,lecun_normal,3,2,1,1,1,1,3,0.0001,2,1,2,2,2,2,0.9,False,RMSprop,4,4,4,1,1,1,0.8026518983228177,0.0055,3,3,4,1,1,1
26,0.09689663494304557,0.07929217326046631,2,0.9130588049258307,0.9498343369399377,0.012,0.0,40,1e-09,64,512,32,32,32,32,512,lecun_normal,3,4,2,1,1,1,3,0.0001,2,2,2,2,2,2,0.9,False,RMSprop,4,1,1,1,1,1,0.8026518983228177,0.0055,3,2,2,1,1,1
27,0.09233214258290268,0.07720208923614998,2,0.9130588049258307,0.9498343369399377,0.012,0.0,40,1e-09,64,512,256,32,32,32,64,lecun_normal,3,4,4,1,1,1,3,0.0001,2,1,1,2,2,2,0.9,False,RMSprop,4,2,4,1,1,1,0.8026518983228177,0.0055,3,1,2,1,1,1
28,0.08564767239917587,0.06588065253274726,6,0.9130588049258307,0.9498343369399377,0.012,0.0,40,1e-09,64,64,32,32,32,32,64,lecun_normal,3,2,4,1,1,1,3,0.0001,2,2,1,2,2,2,0.9,False,RMSprop,4,3,3,1,1,1,0.8026518983228177,0.0055,3,3,3,1,1,1
29,0.07523361486907125,0.053358676664757396,3,0.9130588049258307,0.9498343369399377,0.012,0.0,40,1e-09,64,128,256,32,32,32,256,lecun_normal,3,4,4,1,1,1,3,0.001,2,2,1,2,2,2,0.9,False,RMSprop,4,1,3,1,1,1,0.8026518983228177,0.0055,3,2,1,1,1,1
30,0.05525974619235624,0.024165801275733135,1,0.9130588049258307,0.9498343369399377,0.012,0.0,40,1e-09,64,512,32,32,32,32,256,lecun_normal,3,3,2,1,1,1,3,0.0001,2,2,1,2,2,2,0.9,False,RMSprop,4,3,1,1,1,1,0.8026518983228177,0.0055,3,4,4,1,1,1
31,0.05363221774213892,0.018395461171067554,2,0.9130588049258307,0.9498343369399377,0.012,0.0,40,1e-09,64,32,32,32,32,32,256,lecun_normal,3,3,2,1,1,1,3,0.0001,2,2,2,2,2,2,0.9,False,RMSprop,4,3,2,1,1,1,0.8026518983228177,0.0055,3,2,1,1,1,1
32,0.04982758136120057,0.007984299702590434,4,0.9130588049258307,0.9498343369399377,0.012,0.0,40,1e-09,64,128,32,32,32,32,32,lecun_normal,3,4,3,1,1,1,3,0.0005,2,1,1,2,2,2,0.9,False,RMSprop,4,4,3,1,1,1,0.8026518983228177,0.0055,3,3,2,1,1,1
33,0.0489476532671008,0.017001751079525656,4,0.9130588049258307,0.9498343369399377,0.012,0.0,40,1e-09,64,32,64,32,32,32,64,lecun_normal,3,1,3,1,1,1,3,0.00015,2,2,2,2,2,2,0.9,False,RMSprop,4,2,2,1,1,1,0.8026518983228177,0.0055,3,4,4,1,1,1
34,0.0374370253274757,0.0034260350351883132,2,0.9130588049258307,0.9498343369399377,0.012,0.0,40,1e-09,64,64,32,32,32,32,128,lecun_normal,3,1,1,1,1,1,3,0.00015,2,1,2,2,2,2,0.9,False,RMSprop,4,2,3,1,1,1,0.8026518983228177,0.0055,3,3,2,1,1,1
